Project Name,Package Name,Type Name,MethodName,LOC,CC,PC
.,com.sismics.util,TestUrlUtil,getBaseUriTest,8,1,0
.,com.sismics.util,TestUrlUtil,completeUrlTest,6,1,0
.,com.sismics.util,TestArticleSanitizer,articleSanitizerImageAkeweaTest,15,1,0
.,com.sismics.util,TestArticleSanitizer,articleSanitizerImageDilbertTest,14,1,0
.,com.sismics.util,TestArticleSanitizer,articleSanitizerImageXmlBaseTest,16,1,0
.,com.sismics.util,TestArticleSanitizer,articleSanitizerLinkTest,17,1,0
.,com.sismics.util,TestArticleSanitizer,articleSanitizerIframeVimeoTest,14,1,0
.,com.sismics.util,TestArticleSanitizer,articleSanitizerIframeDailymotionTest,14,1,0
.,com.sismics.util,TestArticleSanitizer,articleSanitizerIframeYoutubeTest,24,1,0
.,com.sismics.util,TestArticleSanitizer,articleSanitizerIframeGoogleMapsTest,11,1,0
.,com.sismics.util,TestArticleSanitizer,articleSanitizerIframeSoundCloudTest,11,1,0
.,com.sismics.util,TestArticleSanitizer,articleSanitizerIframeSlashdotTest,14,1,0
.,com.sismics.util,TestArticleSanitizer,articleSanitizerIframeWhydTest,14,1,0
.,com.sismics.util,TestArticleSanitizer,articleSanitizerIframeBandcampTest,14,1,0
.,com.sismics.util,TestArticleSanitizer,articleSanitizerIframeVineTest,14,1,0
.,com.sismics.util,TestArticleSanitizer,articleSanitizer71Test,15,1,0
.,com.sismics.util,TestArticleSanitizer,articleSanitizer99Test,15,1,0
.,com.sismics.util,TestArticleSanitizer,articleSanitizerMailto,5,1,0
.,com.sismics.util,TestCertUtil,sslFailTest,8,1,0
.,com.sismics.util,TestCertUtil,sslTrustAllCertificateTest,8,1,0
.,com.sismics.util,TestCertUtil,process,3,1,1
.,com.sismics.util,TestTextSanitizer,textSanitizerTest,7,1,0
.,com.sismics.util,TestAdblockUtil,test,6,1,0
.,com.sismics.util,TestDateUtil,guessTimezoneCodeTest,3,1,0
.,com.sismics.util,TestDateUtil,parseDateTest,3,1,0
.,com.sismics.util,TestNetworkUtil,testUpnp,3,1,0
.,com.sismics.util,TestResourceUtil,listFilesTest,10,1,0
.,com.sismics.util,TestResourceUtil,loadResourceFileTest,5,1,0
.,com.sismics.util,UrlUtil,getBaseUri,16,4,2
.,com.sismics.util,UrlUtil,getBaseUri,4,1,1
.,com.sismics.util,UrlUtil,completeUrl,25,6,2
.,com.sismics.util,JsonValidationUtil,validateJsonRequired,5,2,2
.,com.sismics.util,JsonValidationUtil,validateJsonObject,8,3,3
.,com.sismics.util,JsonValidationUtil,validateJsonNumber,8,3,3
.,com.sismics.util,JsonValidationUtil,validateJsonLong,8,3,3
.,com.sismics.util,JsonValidationUtil,validateJsonString,8,3,3
.,com.sismics.util,JsonValidationUtil,validateJsonArray,8,3,3
.,com.sismics.util,LocaleUtil,getLocale,13,3,1
.,com.sismics.util,LocaleUtil,getLocaleIdFromAcceptLanguage,21,5,1
.,com.sismics.util,EnvironmentUtil,isWindows,3,1,0
.,com.sismics.util,EnvironmentUtil,isMacOs,3,1,0
.,com.sismics.util,EnvironmentUtil,isUnix,3,1,0
.,com.sismics.util,EnvironmentUtil,isUnitTest,3,1,0
.,com.sismics.util,EnvironmentUtil,getWindowsAppData,3,1,0
.,com.sismics.util,EnvironmentUtil,getMacOsUserHome,3,1,0
.,com.sismics.util,EnvironmentUtil,getReaderHome,3,1,0
.,com.sismics.util,EnvironmentUtil,getHibernateProperties,3,1,0
.,com.sismics.util,EnvironmentUtil,isApplicationLogEnabled,3,1,0
.,com.sismics.util,EnvironmentUtil,isSslTrustAll,3,1,0
.,com.sismics.util,EnvironmentUtil,isWebappContext,3,1,0
.,com.sismics.util,EnvironmentUtil,setWebappContext,3,1,1
.,com.sismics.util,NetworkUtil,mapTcpPort,22,3,1
.,com.sismics.util,ResourceUtil,list,45,11,3
.,com.sismics.util,ResourceUtil,list,3,1,2
.,com.sismics.util,ResourceUtil,loadPropertiesFromUrl,21,2,1
.,com.sismics.util,HttpUtil,readUrlIntoString,29,4,1
.,com.sismics.util,HttpUtil,postUrl,34,4,2
.,com.sismics.util,AdblockUtil,start,11,1,0
.,com.sismics.util,AdblockUtil,getSubscriptions,15,2,0
.,com.sismics.util,AdblockUtil,getSubscription,7,3,1
.,com.sismics.util,AdblockUtil,setSubscription,10,2,1
.,com.sismics.util,AdblockUtil,refreshSubscription,3,1,0
.,com.sismics.util,AdblockUtil,offerSubscription,24,7,0
.,com.sismics.util,AdblockUtil,verifySubscriptions,3,1,0
.,com.sismics.util,AdblockUtil,matches,3,1,5
.,com.sismics.util,AdblockUtil,startInteractive,4,1,0
.,com.sismics.util,AdblockUtil,stopInteractive,4,1,0
.,com.sismics.util,AdblockUtil,checkLocalePrefixMatch,6,4,1
.,com.sismics.util,DateUtil,guessTimezoneOffset,11,3,1
.,com.sismics.util,DateUtil,parseDate,22,4,2
.,com.sismics.util,MessageUtil,getMessage,11,1,3
.,com.sismics.util,MessageUtil,getMessage,3,1,1
.,com.sismics.util,EnvironmentUtil,isWindows,3,1,0
.,com.sismics.util,EnvironmentUtil,isMacOs,3,1,0
.,com.sismics.util,EnvironmentUtil,isUnix,3,1,0
.,com.sismics.util,EnvironmentUtil,getOsVersion,3,1,0
.,com.sismics.util,EnvironmentUtil,getWindowsAppData,3,1,0
.,com.sismics.util,EnvironmentUtil,getMacOsUserHome,3,1,0
.,com.sismics.util,EnvironmentUtil,getReaderHome,3,1,0
.,com.sismics.util,MessageUtil,getMessage,11,1,2
.,com.sismics.reader,BaseTransactionalTest,setUp,7,1,0
.,com.sismics.reader,BaseTransactionalTest,tearDown,2,1,0
.,com.sismics.reader,MainApplication,onCreate,5,1,0
.,com.sismics.reader,MainApplication,onLowMemory,4,1,0
.,com.sismics.reader,Standalone,main,41,5,1
.,com.sismics.reader.core.dao.file.opml,TestOpmlReader,googleOpmlReaderTest,40,1,0
.,com.sismics.reader.core.dao.file.opml,TestOpmlReader,lifereaOpmlReaderTest,30,1,0
.,com.sismics.reader.core.dao.file.opml,TestOpmlReader,ttrssOpmlReaderTest,37,1,0
.,com.sismics.reader.core.dao.file.opml,Outline,Outline,3,1,0
.,com.sismics.reader.core.dao.file.opml,Outline,getText,3,1,0
.,com.sismics.reader.core.dao.file.opml,Outline,setText,3,1,1
.,com.sismics.reader.core.dao.file.opml,Outline,getTitle,3,1,0
.,com.sismics.reader.core.dao.file.opml,Outline,setTitle,3,1,1
.,com.sismics.reader.core.dao.file.opml,Outline,getType,3,1,0
.,com.sismics.reader.core.dao.file.opml,Outline,setType,3,1,1
.,com.sismics.reader.core.dao.file.opml,Outline,getXmlUrl,3,1,0
.,com.sismics.reader.core.dao.file.opml,Outline,setXmlUrl,3,1,1
.,com.sismics.reader.core.dao.file.opml,Outline,getHtmlUrl,3,1,0
.,com.sismics.reader.core.dao.file.opml,Outline,setHtmlUrl,3,1,1
.,com.sismics.reader.core.dao.file.opml,Outline,getOutlineList,3,1,0
.,com.sismics.reader.core.dao.file.opml,OpmlReader,OpmlReader,4,1,0
.,com.sismics.reader.core.dao.file.opml,OpmlReader,read,7,1,1
.,com.sismics.reader.core.dao.file.opml,OpmlReader,startElement,35,6,4
.,com.sismics.reader.core.dao.file.opml,OpmlReader,endElement,8,2,3
.,com.sismics.reader.core.dao.file.opml,OpmlReader,pushElement,9,3,1
.,com.sismics.reader.core.dao.file.opml,OpmlReader,popElement,11,3,0
.,com.sismics.reader.core.dao.file.opml,OpmlReader,characters,9,2,3
.,com.sismics.reader.core.dao.file.opml,OpmlReader,getOutlineList,3,1,0
.,com.sismics.reader.core.dao.file.opml,OpmlFlattener,flatten,5,1,1
.,com.sismics.reader.core.dao.file.opml,OpmlFlattener,flatten,18,5,3
.,com.sismics.reader.core.dao.file.opml,OpmlFlattener,getPrefix,20,5,2
.,com.sismics.reader.core.dao.file.json,TestStarredReader,init,4,1,0
.,com.sismics.reader.core.dao.file.json,TestStarredReader,starredReaderTest,29,1,0
.,com.sismics.reader.core.dao.file.json,TestStarredReader,onStarredArticleImported,4,1,1
.,com.sismics.reader.core.dao.file.json,StarredReader,read,72,12,1
.,com.sismics.reader.core.dao.file.json,StarredReader,setStarredArticleListener,3,1,1
.,com.sismics.reader.core.dao.file.json,StarredArticleImportedEvent,getFeed,3,1,0
.,com.sismics.reader.core.dao.file.json,StarredArticleImportedEvent,setFeed,3,1,1
.,com.sismics.reader.core.dao.file.json,StarredArticleImportedEvent,getArticle,3,1,0
.,com.sismics.reader.core.dao.file.json,StarredArticleImportedEvent,setArticle,3,1,1
.,com.sismics.reader.core.dao.file.json,StarredArticleImportedEvent,toString,3,1,0
.,com.sismics.reader.core.dao.file.json,StarredArticleImportedListener,onStarredArticleImported,0,1,1
.,com.sismics.reader.core.dao.file.rss,TestRssReader,rssReaderGizmodoTest,21,1,0
.,com.sismics.reader.core.dao.file.rss,TestRssReader,rssReaderApodTest,21,1,0
.,com.sismics.reader.core.dao.file.rss,TestRssReader,rssReaderKorbenTest,28,1,0
.,com.sismics.reader.core.dao.file.rss,TestRssReader,atomReaderPloumTest,21,1,0
.,com.sismics.reader.core.dao.file.rss,TestRssReader,rssReaderRottenTomatoesTest,21,1,0
.,com.sismics.reader.core.dao.file.rss,TestRssReader,rssReaderXkcdTest,21,1,0
.,com.sismics.reader.core.dao.file.rss,TestRssReader,atomReaderXkcdTest,21,1,0
.,com.sismics.reader.core.dao.file.rss,TestRssReader,atomReaderWhatifTest,12,1,0
.,com.sismics.reader.core.dao.file.rss,TestRssReader,rssReaderSpaceTest,21,1,0
.,com.sismics.reader.core.dao.file.rss,TestRssReader,rssReaderEsaTest,19,1,0
.,com.sismics.reader.core.dao.file.rss,TestRssReader,rssReaderLemessagerTest,18,1,0
.,com.sismics.reader.core.dao.file.rss,TestRssReader,atomReaderMakikoTest,18,1,0
.,com.sismics.reader.core.dao.file.rss,TestRssReader,atomReaderMarijnhaverbekeTest,19,1,0
.,com.sismics.reader.core.dao.file.rss,TestRssReader,rssReaderPloumTest,21,1,0
.,com.sismics.reader.core.dao.file.rss,TestRssReader,rssReaderDeveloperWorksTest,21,1,0
.,com.sismics.reader.core.dao.file.rss,TestRssReader,rssReaderSpaceDailyTest,20,1,0
.,com.sismics.reader.core.dao.file.rss,TestRssReader,rssReaderDeveloppezTest,20,1,0
.,com.sismics.reader.core.dao.file.rss,TestRssReader,rssReaderHaverbekeTest,17,1,0
.,com.sismics.reader.core.dao.file.rss,TestRssReader,rssReaderSlackwareTest,17,1,0
.,com.sismics.reader.core.dao.file.rss,TestRssReader,rssReaderMalikiTest,17,1,0
.,com.sismics.reader.core.dao.file.rss,TestRssReader,rssReaderNovaTest,17,1,0
.,com.sismics.reader.core.dao.file.rss,TestRssReader,rdfReaderAutostripTest,19,1,0
.,com.sismics.reader.core.dao.file.rss,TestRssReader,rdfReaderLxerTest,19,1,0
.,com.sismics.reader.core.dao.file.rss,TestRssReader,rdfReaderMeisalamTest,19,1,0
.,com.sismics.reader.core.dao.file.rss,TestRssReader,rdfReaderOatmealTest,19,1,0
.,com.sismics.reader.core.dao.file.rss,TestRssReader,rssReaderIboxTest,19,1,0
.,com.sismics.reader.core.dao.file.rss,TestRssReader,rssReaderBysmeTest,15,1,0
.,com.sismics.reader.core.dao.file.rss,TestRssReader,rssReaderNasaTest,19,1,0
.,com.sismics.reader.core.dao.file.rss,TestRssReader,htmlLeMessagerFailTest,11,1,0
.,com.sismics.reader.core.dao.file.rss,TestRssReader,htmlTooManyRecoveryTest,11,1,0
.,com.sismics.reader.core.dao.file.rss,AtomArticleCommentUrlGuesserStrategy,guess,16,6,1
.,com.sismics.reader.core.dao.file.rss,AtomArticleUrlGuesserStrategy,guess,16,6,1
.,com.sismics.reader.core.dao.file.rss,AtomLink,AtomLink,5,1,3
.,com.sismics.reader.core.dao.file.rss,AtomLink,getRel,3,1,0
.,com.sismics.reader.core.dao.file.rss,AtomLink,setRel,3,1,1
.,com.sismics.reader.core.dao.file.rss,AtomLink,getHref,3,1,0
.,com.sismics.reader.core.dao.file.rss,AtomLink,getType,3,1,0
.,com.sismics.reader.core.dao.file.rss,AtomLink,setType,3,1,1
.,com.sismics.reader.core.dao.file.rss,AtomLink,setHref,3,1,1
.,com.sismics.reader.core.dao.file.rss,RssReader,RssReader,3,1,0
.,com.sismics.reader.core.dao.file.rss,RssReader,readRssFeed,32,4,1
.,com.sismics.reader.core.dao.file.rss,RssReader,startElement,179,45,4
.,com.sismics.reader.core.dao.file.rss,RssReader,endElement,92,28,3
.,com.sismics.reader.core.dao.file.rss,RssReader,initFeed,5,1,0
.,com.sismics.reader.core.dao.file.rss,RssReader,pushElement,9,3,1
.,com.sismics.reader.core.dao.file.rss,RssReader,popElement,11,3,0
.,com.sismics.reader.core.dao.file.rss,RssReader,validateFeed,5,2,0
.,com.sismics.reader.core.dao.file.rss,RssReader,fixGuid,7,3,0
.,com.sismics.reader.core.dao.file.rss,RssReader,characters,9,2,3
.,com.sismics.reader.core.dao.file.rss,RssReader,fatalError,7,2,1
.,com.sismics.reader.core.dao.file.rss,RssReader,getContent,5,1,0
.,com.sismics.reader.core.dao.file.rss,RssReader,getFeed,3,1,0
.,com.sismics.reader.core.dao.file.rss,RssReader,getArticleList,3,1,0
.,com.sismics.reader.core.dao.file.rss,GuidFixer,fixGuid,17,5,1
.,com.sismics.reader.core.dao.file.rss,XmlReader,XmlReader,48,9,2
.,com.sismics.reader.core.dao.file.rss,XmlReader,close,3,1,0
.,com.sismics.reader.core.dao.file.rss,XmlReader,read,3,1,3
.,com.sismics.reader.core.dao.file.rss,AtomUrlGuesserStrategy,guessSiteUrl,16,6,1
.,com.sismics.reader.core.dao.file.rss,AtomUrlGuesserStrategy,guessFeedUrl,11,4,1
.,com.sismics.reader.core.dao.file.html,TestRssExtractor,rssExtractKorbenTest,11,1,0
.,com.sismics.reader.core.dao.file.html,TestRssExtractor,rssExtractXkcdTest,8,1,0
.,com.sismics.reader.core.dao.file.html,TestRssExtractor,rssExtractSpaceTest,6,1,0
.,com.sismics.reader.core.dao.file.html,TestRssExtractor,rssExtractPloumTest,8,1,0
.,com.sismics.reader.core.dao.file.html,TestRssExtractor,rssExtractMakiko,7,1,0
.,com.sismics.reader.core.dao.file.html,TestFaviconDownloader,faviconDownloaderSlashdotTest,11,1,0
.,com.sismics.reader.core.dao.file.html,TestFaviconDownloader,faviconDownloaderBlipTest,11,1,0
.,com.sismics.reader.core.dao.file.html,TestFaviconDownloader,faviconDownloaderLyonUrbainTest,9,1,0
.,com.sismics.reader.core.dao.file.html,TestFaviconDownloader,faviconDownloaderAbstruseGooseTest,7,1,0
.,com.sismics.reader.core.dao.file.html,TestFaviconDownloader,faviconDownloaderDoubleFineTest,10,2,0
.,com.sismics.reader.core.dao.file.html,TestFaviconExtractor,faviconExtractorSismicsTest,11,1,0
.,com.sismics.reader.core.dao.file.html,TestFaviconExtractor,process,4,1,1
.,com.sismics.reader.core.dao.file.html,FeedChooserStrategy,guess,3,1,1
.,com.sismics.reader.core.dao.file.html,FaviconDownloader,downloadFaviconFromPage,37,5,3
.,com.sismics.reader.core.dao.file.html,FaviconDownloader,process,4,1,1
.,com.sismics.reader.core.dao.file.html,FaviconDownloader,getFaviconUrl,14,3,2
.,com.sismics.reader.core.dao.file.html,FaviconDownloader,downloadFavicon,47,7,3
.,com.sismics.reader.core.dao.file.html,FaviconDownloader,process,32,6,1
.,com.sismics.reader.core.dao.file.html,FaviconExtractor,FaviconExtractor,3,1,1
.,com.sismics.reader.core.dao.file.html,FaviconExtractor,readPage,6,1,1
.,com.sismics.reader.core.dao.file.html,FaviconExtractor,startElement,23,5,4
.,com.sismics.reader.core.dao.file.html,FaviconExtractor,getFavicon,3,1,0
.,com.sismics.reader.core.dao.file.html,RssExtractor,RssExtractor,4,1,1
.,com.sismics.reader.core.dao.file.html,RssExtractor,readPage,6,1,1
.,com.sismics.reader.core.dao.file.html,RssExtractor,startElement,21,5,4
.,com.sismics.reader.core.dao.file.html,RssExtractor,getFeedList,3,1,0
.,com.sismics.reader.core.dao.jpa,TestJpa,testJpa,13,1,0
.,com.sismics.reader.core.dao.jpa,FeedSubscriptionDao,getQueryParam,31,7,2
.,com.sismics.reader.core.dao.jpa,FeedSubscriptionDao,create,7,1,1
.,com.sismics.reader.core.dao.jpa,FeedSubscriptionDao,update,9,1,1
.,com.sismics.reader.core.dao.jpa,FeedSubscriptionDao,updateUnreadCount,4,1,2
.,com.sismics.reader.core.dao.jpa,FeedSubscriptionDao,reorder,16,4,2
.,com.sismics.reader.core.dao.jpa,FeedSubscriptionDao,delete,6,1,1
.,com.sismics.reader.core.dao.jpa,FeedSubscriptionDao,getFeedSubscription,10,1,2
.,com.sismics.reader.core.dao.jpa,FeedSubscriptionDao,findByCategory,5,1,1
.,com.sismics.reader.core.dao.jpa,FeedSubscriptionDao,getCategoryCount,5,1,2
.,com.sismics.reader.core.dao.jpa,FeedDao,getQueryParam,22,4,2
.,com.sismics.reader.core.dao.jpa,FeedDao,create,7,1,1
.,com.sismics.reader.core.dao.jpa,FeedDao,delete,6,1,1
.,com.sismics.reader.core.dao.jpa,FeedDao,getByRssUrl,10,1,1
.,com.sismics.reader.core.dao.jpa,FeedDao,update,12,1,1
.,com.sismics.reader.core.dao.jpa,CategoryDao,create,7,1,1
.,com.sismics.reader.core.dao.jpa,CategoryDao,update,9,1,1
.,com.sismics.reader.core.dao.jpa,CategoryDao,reorder,16,4,2
.,com.sismics.reader.core.dao.jpa,CategoryDao,delete,6,1,1
.,com.sismics.reader.core.dao.jpa,CategoryDao,getRootCategory,5,1,1
.,com.sismics.reader.core.dao.jpa,CategoryDao,getCategory,5,1,2
.,com.sismics.reader.core.dao.jpa,CategoryDao,getCategoryCount,5,1,2
.,com.sismics.reader.core.dao.jpa,CategoryDao,findAllCategory,5,1,1
.,com.sismics.reader.core.dao.jpa,CategoryDao,findSubCategory,5,1,2
.,com.sismics.reader.core.dao.jpa,UserArticleDao,getQueryParam,82,17,2
.,com.sismics.reader.core.dao.jpa,UserArticleDao,create,7,1,1
.,com.sismics.reader.core.dao.jpa,UserArticleDao,update,8,1,1
.,com.sismics.reader.core.dao.jpa,UserArticleDao,markAsRead,26,6,1
.,com.sismics.reader.core.dao.jpa,UserArticleDao,delete,6,1,1
.,com.sismics.reader.core.dao.jpa,UserArticleDao,getUserArticle,10,1,2
.,com.sismics.reader.core.dao.jpa,ConfigDao,getById,12,2,1
.,com.sismics.reader.core.dao.jpa,UserDao,getQueryParam,7,1,2
.,com.sismics.reader.core.dao.jpa,UserDao,authenticate,14,2,2
.,com.sismics.reader.core.dao.jpa,UserDao,create,14,2,1
.,com.sismics.reader.core.dao.jpa,UserDao,update,14,1,1
.,com.sismics.reader.core.dao.jpa,UserDao,updatePassword,7,1,1
.,com.sismics.reader.core.dao.jpa,UserDao,getById,9,1,1
.,com.sismics.reader.core.dao.jpa,UserDao,getActiveByUsername,10,1,1
.,com.sismics.reader.core.dao.jpa,UserDao,getActiveByPasswordResetKey,10,1,1
.,com.sismics.reader.core.dao.jpa,UserDao,delete,10,1,1
.,com.sismics.reader.core.dao.jpa,UserDao,hashPassword,3,1,1
.,com.sismics.reader.core.dao.jpa,JobEventDao,getQueryParam,12,2,2
.,com.sismics.reader.core.dao.jpa,JobEventDao,create,7,1,1
.,com.sismics.reader.core.dao.jpa,JobEventDao,delete,6,1,1
.,com.sismics.reader.core.dao.jpa,FeedSynchronizationDao,create,7,1,1
.,com.sismics.reader.core.dao.jpa,FeedSynchronizationDao,deleteOldFeedSynchronization,4,1,2
.,com.sismics.reader.core.dao.jpa,FeedSynchronizationDao,findByFeedId,4,1,1
.,com.sismics.reader.core.dao.jpa,ArticleDao,getQueryParam,32,7,2
.,com.sismics.reader.core.dao.jpa,ArticleDao,create,14,3,1
.,com.sismics.reader.core.dao.jpa,ArticleDao,update,12,3,1
.,com.sismics.reader.core.dao.jpa,ArticleDao,findAll,5,1,0
.,com.sismics.reader.core.dao.jpa,ArticleDao,delete,6,1,1
.,com.sismics.reader.core.dao.jpa,JobDao,getQueryParam,12,2,2
.,com.sismics.reader.core.dao.jpa,JobDao,create,7,1,1
.,com.sismics.reader.core.dao.jpa,JobDao,getActiveJob,10,1,1
.,com.sismics.reader.core.dao.jpa,JobDao,delete,6,1,1
.,com.sismics.reader.core.dao.jpa,JobDao,update,8,1,1
.,com.sismics.reader.core.dao.jpa,LocaleDao,getById,9,1,1
.,com.sismics.reader.core.dao.jpa,LocaleDao,findAll,5,1,0
.,com.sismics.reader.core.dao.jpa,RoleBaseFunctionDao,findByRoleId,6,1,1
.,com.sismics.reader.core.dao.jpa,AuthenticationTokenDao,get,4,1,1
.,com.sismics.reader.core.dao.jpa,AuthenticationTokenDao,create,7,1,1
.,com.sismics.reader.core.dao.jpa,AuthenticationTokenDao,delete,10,2,1
.,com.sismics.reader.core.dao.jpa,AuthenticationTokenDao,deleteOldSessionToken,7,1,1
.,com.sismics.reader.core.dao.jpa,AuthenticationTokenDao,updateLastConnectionDate,7,1,1
.,com.sismics.util.adblock,SubscriptionParser,SubscriptionParser,4,1,1
.,com.sismics.util.adblock,SubscriptionParser,startElement,16,3,4
.,com.sismics.util.adblock,SubscriptionParser,endElement,9,3,3
.,com.sismics.util.adblock,JSEngine,JSEngine,4,1,0
.,com.sismics.util.adblock,JSEngine,evaluate,3,1,1
.,com.sismics.util.adblock,JSEngine,put,3,1,2
.,com.sismics.util.adblock,Helper,Helper,3,1,1
.,com.sismics.util.adblock,Helper,log,3,1,1
.,com.sismics.util.adblock,Helper,load,4,1,1
.,com.sismics.util.adblock,Helper,fileExists,4,1,1
.,com.sismics.util.adblock,Helper,canAutoupdate,3,1,0
.,com.sismics.util.adblock,Helper,timerTask,8,1,1
.,com.sismics.util.adblock,Helper,run,3,1,0
.,com.sismics.util.context,ThreadLocalContext,ThreadLocalContext,2,1,0
.,com.sismics.util.context,ThreadLocalContext,get,8,2,0
.,com.sismics.util.context,ThreadLocalContext,cleanup,3,1,0
.,com.sismics.util.context,ThreadLocalContext,isInTransactionalContext,3,1,0
.,com.sismics.util.context,ThreadLocalContext,getEntityManager,3,1,0
.,com.sismics.util.context,ThreadLocalContext,setEntityManager,3,1,1
.,com.sismics.util.mime,MimeTypeUtil,guessMimeType,33,8,1
.,com.sismics.util.cert,CertUtil,testSsl,33,4,2
.,com.sismics.util.cert,CertUtil,getTrustAllSocketFactory,11,1,0
.,com.sismics.util.cert,TrustAllManager,checkClientTrusted,2,1,2
.,com.sismics.util.cert,TrustAllManager,checkServerTrusted,2,1,2
.,com.sismics.util.cert,TrustAllManager,getAcceptedIssuers,3,1,0
.,com.sismics.util.log4j,MemoryAppender,requiresLayout,3,1,0
.,com.sismics.util.log4j,MemoryAppender,close,6,2,0
.,com.sismics.util.log4j,MemoryAppender,append,12,3,1
.,com.sismics.util.log4j,MemoryAppender,getLoggerName,4,1,1
.,com.sismics.util.log4j,MemoryAppender,getLogList,3,1,0
.,com.sismics.util.log4j,MemoryAppender,setSize,3,1,1
.,com.sismics.util.log4j,MemoryAppender,find,25,5,2
.,com.sismics.util.log4j,LogCriteria,getLevel,3,1,0
.,com.sismics.util.log4j,LogCriteria,setLevel,4,1,1
.,com.sismics.util.log4j,LogCriteria,getTag,3,1,0
.,com.sismics.util.log4j,LogCriteria,setTag,4,1,1
.,com.sismics.util.log4j,LogCriteria,getMessage,3,1,0
.,com.sismics.util.log4j,LogCriteria,setMessage,4,1,1
.,com.sismics.util.log4j,LogEntry,LogEntry,6,1,4
.,com.sismics.util.log4j,LogEntry,getTimestamp,3,1,0
.,com.sismics.util.log4j,LogEntry,getLevel,3,1,0
.,com.sismics.util.log4j,LogEntry,getTag,3,1,0
.,com.sismics.util.log4j,LogEntry,getMessage,3,1,0
.,com.sismics.util.jpa,ManagedProviderConnectionHelper,ManagedProviderConnectionHelper,3,1,1
.,com.sismics.util.jpa,ManagedProviderConnectionHelper,prepare,8,2,1
.,com.sismics.util.jpa,ManagedProviderConnectionHelper,createServiceRegistry,5,1,1
.,com.sismics.util.jpa,ManagedProviderConnectionHelper,getConnection,3,1,0
.,com.sismics.util.jpa,ManagedProviderConnectionHelper,release,8,1,0
.,com.sismics.util.jpa,ManagedProviderConnectionHelper,releaseConnection,15,2,0
.,com.sismics.util.jpa,ManagedProviderConnectionHelper,releaseServiceRegistry,10,2,0
.,com.sismics.util.jpa,QueryParam,QueryParam,9,1,7
.,com.sismics.util.jpa,QueryParam,QueryParam,3,1,6
.,com.sismics.util.jpa,QueryParam,getQueryString,3,1,0
.,com.sismics.util.jpa,QueryParam,setQueryString,3,1,1
.,com.sismics.util.jpa,QueryParam,getSortCriteria,3,1,0
.,com.sismics.util.jpa,QueryParam,getCriteriaList,3,1,0
.,com.sismics.util.jpa,QueryParam,getParameterMap,3,1,0
.,com.sismics.util.jpa,QueryParam,getFilterCriteria,3,1,0
.,com.sismics.util.jpa,QueryParam,getGroupByList,3,1,0
.,com.sismics.util.jpa,QueryParam,getResultMapper,3,1,0
.,com.sismics.util.jpa,QueryParam,setSortCriteria,3,1,1
.,com.sismics.util.jpa,EMF,onCreate,3,1,0
.,com.sismics.util.jpa,EMF,onUpgrade,5,2,2
.,com.sismics.util.jpa,EMF,getEntityManagerProperties,20,3,0
.,com.sismics.util.jpa,EMF,getEntityManagerPropertiesFromEnvironment,15,1,0
.,com.sismics.util.jpa,EMF,EMF,2,1,0
.,com.sismics.util.jpa,EMF,get,3,1,0
.,com.sismics.util.jpa,EMF,isDriverHsql,4,1,0
.,com.sismics.util.jpa,EMF,isDriverPostgresql,4,1,0
.,com.sismics.util.jpa,EMF,getDriver,3,1,0
.,com.sismics.util.jpa,BaseDao,findByCriteria,3,1,4
.,com.sismics.util.jpa,BaseDao,findByCriteria,7,2,3
.,com.sismics.util.jpa,BaseDao,findByCriteria,3,1,1
.,com.sismics.util.jpa,BaseDao,findFirstByCriteria,4,1,1
.,com.sismics.util.jpa,BaseDao,getQueryParam,0,1,2
.,com.sismics.util.jpa,ResultMapper,map,0,1,1
.,com.sismics.util.jpa,ResultMapper,map,7,2,1
.,com.sismics.util.jpa,ResultMapper,characterValue,6,2,1
.,com.sismics.util.jpa,ResultMapper,characterValueAsString,4,1,1
.,com.sismics.util.jpa,ResultMapper,stringValue,12,4,1
.,com.sismics.util.jpa,ResultMapper,booleanValue,3,1,1
.,com.sismics.util.jpa,ResultMapper,intValue,3,1,1
.,com.sismics.util.jpa,ResultMapper,longValue,3,1,1
.,com.sismics.util.jpa,ResultMapper,floatValue,3,1,1
.,com.sismics.util.jpa,ResultMapper,doubleValue,3,1,1
.,com.sismics.util.jpa,ResultMapper,bigDecimalValue,3,1,1
.,com.sismics.util.jpa,ResultMapper,dateValue,3,1,1
.,com.sismics.util.jpa,ResultMapper,getString,11,1,1
.,com.sismics.util.jpa,ResultMapper,arrayValue,3,1,1
.,com.sismics.util.jpa,DbOpenHelper,DbOpenHelper,6,1,1
.,com.sismics.util.jpa,DbOpenHelper,open,67,6,0
.,com.sismics.util.jpa,DbOpenHelper,executeAllScript,21,5,1
.,com.sismics.util.jpa,DbOpenHelper,executeScript,27,6,1
.,com.sismics.util.jpa,DbOpenHelper,onCreate,0,1,0
.,com.sismics.util.jpa,DbOpenHelper,onUpgrade,0,1,2
.,com.sismics.util.jpa,DbOpenHelper,getExceptions,3,1,0
.,com.sismics.util.jpa,DbOpenHelper,setHaltOnError,3,1,1
.,com.sismics.util.jpa,DbOpenHelper,setFormat,3,1,1
.,com.sismics.util.jpa,SuppliedConnectionProviderConnectionHelper,SuppliedConnectionProviderConnectionHelper,3,1,1
.,com.sismics.util.jpa,SuppliedConnectionProviderConnectionHelper,prepare,12,2,1
